words,sentence_id,labels
was,2047,O
investigated,2047,O
.,2047,O
Rats,2048,O
were,2048,O
fed,2048,O
experimental,2048,O
diets,2048,O
containing,2048,O
SPI,2048,O
or,2048,O
casein,2048,B-GENE-N
as,2048,O
a,2048,O
nitrogen,2048,B-CHEMICAL
source,2048,O
.,2048,O
SPI,2049,O
feeding,2049,O
decreased,2049,O
the,2049,O
hepatic,2049,O
contents,2049,O
of,2049,O
total,2049,O
ACC,2049,B-GENE-N
mRNA,2049,O
as,2049,O
well,2049,O
as,2049,O
triglyceride,2049,B-CHEMICAL
(,2049,O
TG,2049,B-CHEMICAL
),2049,O
content,2049,O
",",2049,O
but,2049,O
dietary,2049,O
SPI,2049,O
affected,2049,O
the,2049,O
amount,2049,O
of,2049,O
sterol-regulatory,2049,B-GENE-Y
element,2049,I-GENE-Y
binding,2049,I-GENE-Y
protein,2049,I-GENE-Y
(,2049,I-GENE-Y
SREBP,2049,I-GENE-Y
),2049,I-GENE-Y
-1,2049,I-GENE-Y
mRNA,2049,O
and,2049,O
protein,2049,O
very,2049,O
little,2049,O
.,2049,O
The,2050,O
amount,2050,O
of,2050,O
ACC,2050,B-GENE-N
mRNA,2050,O
transcribed,2050,O
from,2050,O
PII,2050,B-GENE-N
promoter,2050,I-GENE-N
containing,2050,O
SRE,2050,B-GENE-N
was,2050,O
not,2050,O
significantly,2050,O
affected,2050,O
by,2050,O
dietary,2050,O
protein,2050,O
",",2050,O
while,2050,O
a,2050,O
significant,2050,O
decrease,2050,O
in,2050,O
PI-generated,2050,B-GENE-N
ACC,2050,B-GENE-N
mRNA,2050,O
content,2050,O
was,2050,O
observed,2050,O
in,2050,O
rats,2050,O
fed,2050,O
the,2050,O
SPI,2050,O
diet,2050,O
.,2050,O
These,2051,O
data,2051,O
suggest,2051,O
that,2051,O
SPI,2051,O
feeding,2051,O
decreased,2051,O
the,2051,O
hepatic,2051,O
contents,2051,O
of,2051,O
ACC,2051,B-GENE-Y
alpha,2051,I-GENE-Y
mRNA,2051,O
mainly,2051,O
by,2051,O
regulating,2051,O
PI,2051,B-GENE-N
promoter,2051,I-GENE-N
via,2051,O
a,2051,O
nuclear,2051,O
factor,2051,O
(,2051,O
s,2051,O
),2051,O
other,2051,O
than,2051,O
SREBP-1,2051,B-GENE-Y
.,2051,O
Polymethoxyflavones,2052,B-CHEMICAL
as,2052,O
agents,2052,O
that,2052,O
prevent,2052,O
formation,2052,O
of,2052,O
cataract,2052,O
:,2052,O
nobiletin,2052,B-CHEMICAL
congeners,2052,O
show,2052,O
potent,2052,O
growth,2052,O
inhibitory,2052,O
effects,2052,O
in,2052,O
human,2052,O
lens,2052,O
epithelial,2052,O
cells,2052,O
.,2052,O
Posterior,2053,O
capsular,2053,O
opacification,2053,O
(,2053,O
PCO,2053,O
),2053,O
is,2053,O
the,2053,O
most,2053,O
frequent,2053,O
complication,2053,O
and,2053,O
the,2053,O
primary,2053,O
reason,2053,O
for,2053,O
visual,2053,O
decrease,2053,O
after,2053,O
extracapsular,2053,O
cataract,2053,O
surgery,2053,O
.,2053,O
The,2054,O
proliferation,2054,O
and,2054,O
migration,2054,O
of,2054,O
leftover,2054,O
lens,2054,O
epithelial,2054,O
cells,2054,O
(,2054,O
LECs,2054,O
),2054,O
after,2054,O
surgery,2054,O
may,2054,O
contribute,2054,O
to,2054,O
the,2054,O
development,2054,O
of,2054,O
PCO,2054,O
.,2054,O
To,2055,O
prevent,2055,O
PCO,2055,O
",",2055,O
a,2055,O
rational,2055,O
approach,2055,O
would,2055,O
be,2055,O
to,2055,O
inhibit,2055,O
both,2055,O
the,2055,O
proliferation,2055,O
and,2055,O
the,2055,O
migration,2055,O
of,2055,O
LECs,2055,O
using,2055,O
nontoxic,2055,O
xenobiotics,2055,O
.,2055,O
Nobiletin,2056,B-CHEMICAL
",",2056,O
one,2056,O
of,2056,O
the,2056,O
most,2056,O
abundant,2056,O
polymethoxyflavones,2056,B-CHEMICAL
(,2056,O
PMFs,2056,B-CHEMICAL
),2056,O
in,2056,O
citrus,2056,O
peel,2056,O
",",2056,O
and,2056,O
its,2056,O
synthetic,2056,O
congeners,2056,O
displayed,2056,O
a,2056,O
potent,2056,O
inhibition,2056,O
of,2056,O
LEC,2056,O
proliferation,2056,O
.,2056,O
Structural,2057,O
features,2057,O
which,2057,O
enhance,2057,O
anti-proliferative,2057,O
activity,2057,O
have,2057,O
also,2057,O
been,2057,O
discussed,2057,O
.,2057,O
The,2058,O
in,2058,O
vivo,2058,O
antioxidant,2058,O
and,2058,O
antifibrotic,2058,O
properties,2058,O
of,2058,O
green,2058,O
tea,2058,O
(,2058,O
Camellia,2058,O
sinensis,2058,O
",",2058,O
Theaceae,2058,O
),2058,O
.,2058,O
The,2059,O
in,2059,O
vivo,2059,O
antioxidant,2059,O
and,2059,O
antifibrotic,2059,O
properties,2059,O
of,2059,O
green,2059,O
tea,2059,O
(,2059,O
Camellia,2059,O
sinensis,2059,O
",",2059,O
Theaceae,2059,O
),2059,O
were,2059,O
investigated,2059,O
with,2059,O
a,2059,O
study,2059,O
of,2059,O
carbon,2059,B-CHEMICAL
tetrachloride,2059,I-CHEMICAL
(,2059,O
CCl,2059,B-CHEMICAL
(,2059,I-CHEMICAL
4,2059,I-CHEMICAL
),2059,I-CHEMICAL
),2059,O
-induced,2059,O
oxidative,2059,O
stress,2059,O
and,2059,O
hepatic,2059,O
fibrosis,2059,O
in,2059,O
male,2059,O
ICR,2059,O
mice,2059,O
.,2059,O
Oral,2060,O
administration,2060,O
of,2060,O
green,2060,O
tea,2060,O
extract,2060,O
at,2060,O
doses,2060,O
of,2060,O
125,2060,O
",",2060,O
625,2060,O
and,2060,O
1250,2060,O
mg/kg,2060,O
for,2060,O
8,2060,O
weeks,2060,O
significantly,2060,O
reduced,2060,O
(,2060,O
p,2060,O
<,2060,O
0.05,2060,O
),2060,O
the,2060,O
levels,2060,O
of,2060,O
thiobarbituric,2060,B-CHEMICAL
acid-reactive,2060,O
substances,2060,O
(,2060,O
TBARS,2060,O
),2060,O
and,2060,O
protein,2060,O
carbonyls,2060,B-CHEMICAL
in,2060,O
the,2060,O
liver,2060,O
by,2060,O
at,2060,O
least,2060,O
28,2060,O
%,2060,O
compared,2060,O
with,2060,O
that,2060,O
was,2060,O
induced,2060,O
by,2060,O
CCl,2060,B-CHEMICAL
(,2060,I-CHEMICAL
4,2060,I-CHEMICAL
),2060,I-CHEMICAL
(,2060,O
1,2060,O
mL/kg,2060,O
),2060,O
in,2060,O
mice,2060,O
.,2060,O
Moreover,2061,O
",",2061,O
green,2061,O
tea,2061,O
extract,2061,O
administration,2061,O
significantly,2061,O
increased,2061,O
(,2061,O
p,2061,O
<,2061,O
0.05,2061,O
),2061,O
the,2061,O
activities,2061,O
of,2061,O
catalase,2061,B-GENE-Y
",",2061,O
glutathione,2061,B-GENE-N
peroxidase,2061,I-GENE-N
(,2061,O
GSH-Px,2061,B-GENE-N
),2061,O
and,2061,O
glutathione,2061,B-GENE-Y
reductase,2061,I-GENE-Y
(,2061,O
GSH-Rd,2061,B-GENE-Y
),2061,O
in,2061,O
the,2061,O
liver,2061,O
.,2061,O
Our,2062,O
study,2062,O
found,2062,O
that,2062,O
oral,2062,O
administration,2062,O
of,2062,O
green,2062,O
tea,2062,O
extract,2062,O
prevented,2062,O
CCl,2062,B-CHEMICAL
(,2062,I-CHEMICAL
4,2062,I-CHEMICAL
),2062,I-CHEMICAL
-induced,2062,O
hepatic,2062,O
fibrosis,2062,O
",",2062,O
as,2062,O
evidenced,2062,O
by,2062,O
a,2062,O
decreased,2062,O
hydroxyproline,2062,B-CHEMICAL
level,2062,O
in,2062,O
the,2062,O
liver,2062,O
and,2062,O
a,2062,O
reduced,2062,O
incidence,2062,O
of,2062,O
hepatic,2062,O
fibrosis,2062,O
by,2062,O
histological,2062,O
observations,2062,O
.,2062,O
These,2063,O
results,2063,O
indicate,2063,O
that,2063,O
green,2063,O
tea,2063,O
exhibits,2063,O
potent,2063,O
protective,2063,O
effects,2063,O
against,2063,O
CCl,2063,B-CHEMICAL
(,2063,I-CHEMICAL
4,2063,I-CHEMICAL
),2063,I-CHEMICAL
-induced,2063,O
oxidative,2063,O
stress,2063,O
and,2063,O
hepatic,2063,O
fibrosis,2063,O
in,2063,O
mice,2063,O
by,2063,O
inhibiting,2063,O
oxidative,2063,O
damage,2063,O
and,2063,O
increasing,2063,O
antioxidant,2063,O
enzyme,2063,O
activities,2063,O
.,2063,O
Comparison,2064,O
of,2064,O
vaginal,2064,B-GENE-N
aminopeptidase,2064,I-GENE-N
enzymatic,2064,O
activities,2064,O
in,2064,O
various,2064,O
animals,2064,O
and,2064,O
in,2064,O
humans,2064,O
.,2064,O
The,2065,O
specific,2065,O
enzymatic,2065,O
activity,2065,O
of,2065,O
four,2065,O
different,2065,O
aminopeptidases,2065,B-GENE-N
(,2065,O
aminopeptidase,2065,B-GENE-N
N,2065,I-GENE-N
",",2065,O
leucine,2065,B-GENE-N
aminopeptidase,2065,I-GENE-N
",",2065,O
aminopeptidase,2065,B-GENE-N
A,2065,I-GENE-N
and,2065,O
aminopeptidase,2065,B-GENE-N
B,2065,I-GENE-N
),2065,O
in,2065,O
vaginal,2065,O
homogenates,2065,O
from,2065,O
rabbit,2065,O
",",2065,O
rat,2065,O
",",2065,O
guinea-pig,2065,O
",",2065,O
sheep,2065,O
and,2065,O
humans,2065,O
was,2065,O
compared,2065,O
.,2065,O
The,2066,O
purpose,2066,O
of,2066,O
the,2066,O
study,2066,O
was,2066,O
to,2066,O
find,2066,O
an,2066,O
appropriate,2066,O
animal,2066,O
model,2066,O
that,2066,O
can,2066,O
be,2066,O
used,2066,O
in,2066,O
degradation,2066,O
studies,2066,O
of,2066,O
protein,2066,O
and,2066,O
peptide,2066,O
drugs,2066,O
.,2066,O
Different,2067,O
substrates,2067,O
were,2067,O
used,2067,O
as,2067,O
the,2067,O
relative,2067,O
specific,2067,O
substrates,2067,O
for,2067,O
the,2067,O
determination,2067,O
of,2067,O
aminopeptidase,2067,B-GENE-N
enzymatic,2067,O
activity,2067,O
:,2067,O
4-methoxy-2-naphthylamide,2067,B-CHEMICAL
of,2067,O
L-alanine,2067,B-CHEMICAL
for,2067,O
aminopeptidase,2067,B-GENE-N
N,2067,I-GENE-N
",",2067,O
4-methoxy-2-naphthylamide,2067,B-CHEMICAL
of,2067,O
L-leucine,2067,B-CHEMICAL
for,2067,O
leucine,2067,B-GENE-N
aminopeptidase,2067,I-GENE-N
",",2067,O
4-methoxy-2-naphthylamide,2067,B-CHEMICAL
of,2067,O
L-glutamic,2067,B-CHEMICAL
acid,2067,I-CHEMICAL
for,2067,O
aminopeptidase,2067,B-GENE-N
A,2067,I-GENE-N
and,2067,O
4-methoxy-2-naphthylamide,2067,B-CHEMICAL
of,2067,O
L-arginine,2067,B-CHEMICAL
for,2067,O
aminopeptidase,2067,B-GENE-N
B,2067,I-GENE-N
.,2067,O
The,2068,O
vaginal,2068,B-GENE-N
aminopeptidase,2068,I-GENE-N
enzymatic,2068,O
activity,2068,O
of,2068,O
different,2068,O
species,2068,O
was,2068,O
determined,2068,O
spectrofluorometrically,2068,O
.,2068,O
The,2069,O
inhibition,2069,O
of,2069,O
aminopeptidase,2069,B-GENE-N
activity,2069,O
in,2069,O
the,2069,O
presence,2069,O
of,2069,O
bestatin,2069,B-CHEMICAL
and,2069,O
puromycin,2069,B-CHEMICAL
inhibitors,2069,O
was,2069,O
also,2069,O
investigated,2069,O
.,2069,O
The,2070,O
results,2070,O
showed,2070,O
the,2070,O
presence,2070,O
of,2070,O
aminopeptidase,2070,B-GENE-N
enzymatic,2070,O
activity,2070,O
in,2070,O
all,2070,O
vaginal,2070,O
homogenates,2070,O
in,2070,O
the,2070,O
order,2070,O
:,2070,O
sheep,2070,O
>,2070,O
guinea-pig,2070,O
>,2070,O
rabbit,2070,O
>,2070,O
or,2070,O
=,2070,O
human,2070,O
>,2070,O
or,2070,O
=,2070,O
rat,2070,O
.,2070,O
Based,2071,O
on,2071,O
the,2071,O
results,2071,O
of,2071,O
the,2071,O
hydrolysis,2071,O
and,2071,O
inhibition,2071,O
of,2071,O
the,2071,O
4-methoxy-2-naphthylamide,2071,B-CHEMICAL
substrates,2071,O
",",2071,O
it,2071,O
was,2071,O
difficult,2071,O
to,2071,O
have,2071,O
an,2071,O
exact,2071,O
decision,2071,O
on,2071,O
the,2071,O
aminopeptidase,2071,B-GENE-N
type,2071,O
in,2071,O
the,2071,O
vaginal,2071,O
homogenates,2071,O
from,2071,O
the,2071,O
species,2071,O
studied,2071,O
.,2071,O
It,2072,O
was,2072,O
found,2072,O
that,2072,O
the,2072,O
aminopeptidase,2072,B-GENE-N
activity,2072,O
in,2072,O
rat,2072,O
",",2072,O
rabbit,2072,O
and,2072,O
humans,2072,O
was,2072,O
not,2072,O
statistically,2072,O
different,2072,O
.,2072,O
Therefore,2073,O
",",2073,O
we,2073,O
suggest,2073,O
that,2073,O
rats,2073,O
and,2073,O
rabbits,2073,O
could,2073,O
be,2073,O
used,2073,O
as,2073,O
model,2073,O
animals,2073,O
for,2073,O
vaginal,2073,O
enzymatic,2073,O
activity,2073,O
studies,2073,O
and,2073,O
for,2073,O
determination,2073,O
of,2073,O
the,2073,O
degradation,2073,O
of,2073,O
protein,2073,O
and,2073,O
peptide,2073,O
drugs,2073,O
in,2073,O
the,2073,O
vagina,2073,O
.,2073,O
In,2074,O
silico,2074,O
identification,2074,O
of,2074,O
poly,2074,B-GENE-Y
(,2074,I-GENE-Y
ADP-ribose,2074,I-GENE-Y
),2074,I-GENE-Y
polymerase-1,2074,I-GENE-Y
inhibitors,2074,O
and,2074,O
their,2074,O
chemosensitizing,2074,O
effects,2074,O
against,2074,O
cisplatin-resistant,2074,B-CHEMICAL
human,2074,O
gastric,2074,O
cancer,2074,O
cells,2074,O
.,2074,O
Poly,2075,B-GENE-Y
(,2075,I-GENE-Y
ADP-ribose,2075,I-GENE-Y
),2075,I-GENE-Y
polymerase-1,2075,I-GENE-Y
(,2075,O
PARP-1,2075,B-GENE-Y
),2075,O
enzyme,2075,O
is,2075,O
involved,2075,O
in,2075,O
the,2075,O
repair,2075,O
of,2075,O
DNA,2075,O
damages,2075,O
made,2075,O
by,2075,O
certain,2075,O
anticancer,2075,O
agents,2075,O
.,2075,O
It,2076,O
is,2076,O
suggested,2076,O
that,2076,O
PARP-1,2076,B-GENE-Y
inhibitors,2076,O
potentiate,2076,O
the,2076,O
cytotoxic,2076,O
effects,2076,O
and,2076,O
circumvent,2076,O
the,2076,O
resistance,2076,O
of,2076,O
DNA-modifying,2076,O
anticancer,2076,O
agents,2076,O
such,2076,O
as,2076,O
cisplatin,2076,B-CHEMICAL
.,2076,O
In,2077,O
this,2077,O
study,2077,O
",",2077,O
we,2077,O
conducted,2077,O
virtual,2077,O
screening,2077,O
of,2077,O
Korea,2077,O
Chemical,2077,O
Bank,2077,O
database,2077,O
targeting,2077,O
PARP-1,2077,B-GENE-Y
and,2077,O
identified,2077,O
several,2077,O
potent,2077,O
PARP-1,2077,B-GENE-Y
inhibitors,2077,O
with,2077,O
submicromolar,2077,O
IC50,2077,O
values,2077,O
(,2077,O
77-79nM,2077,O
),2077,O
.,2077,O
We,2078,O
then,2078,O
examined,2078,O
the,2078,O
chemosensitization,2078,O
of,2078,O
cisplatin,2078,B-CHEMICAL
by,2078,O
pre-treatment,2078,O
of,2078,O
PARP-1,2078,B-GENE-Y
inhibitors,2078,O
in,2078,O
cisplatin-resistant,2078,B-CHEMICAL
human,2078,O
gastric,2078,O
cancer,2078,O
cells,2078,O
.,2078,O
Our,2079,O
results,2079,O
show,2079,O
that,2079,O
PARP-1,2079,B-GENE-Y
inhibitors,2079,O
suppress,2079,O
the,2079,O
formation,2079,O
of,2079,O
poly,2079,B-CHEMICAL
(,2079,I-CHEMICAL
ADP-ribose,2079,I-CHEMICAL
),2079,I-CHEMICAL
and,2079,O
enhance,2079,O
the,2079,O
cytotoxicity,2079,O
of,2079,O
cisplatin,2079,B-CHEMICAL
.,2079,O
Peptidyl-prolyl,2080,B-GENE-Y
cis/trans-isomerase,2080,I-GENE-Y
A1,2080,I-GENE-Y
(,2080,O
Pin1,2080,B-GENE-Y
),2080,O
is,2080,O
a,2080,O
target,2080,O
for,2080,O
modification,2080,O
by,2080,O
lipid,2080,O
electrophiles,2080,O
.,2080,O
Oxidation,2081,O
of,2081,O
membrane,2081,O
phospholipids,2081,O
is,2081,O
associated,2081,O
with,2081,O
inflammation,2081,O
",",2081,O
neurodegenerative,2081,O
disease,2081,O
",",2081,O
and,2081,O
cancer,2081,O
.,2081,O
Oxyradical,2082,O
damage,2082,O
to,2082,O
phospholipids,2082,O
results,2082,O
in,2082,O
the,2082,O
production,2082,O
of,2082,O
reactive,2082,O
aldehydes,2082,B-CHEMICAL
that,2082,O
adduct,2082,O
proteins,2082,O
and,2082,O
modulate,2082,O
their,2082,O
function,2082,O
.,2082,O
4-Hydroxynonenal,2083,B-CHEMICAL
(,2083,O
HNE,2083,B-CHEMICAL
),2083,O
",",2083,O
a,2083,O
common,2083,O
product,2083,O
of,2083,O
oxidative,2083,O
damage,2083,O
to,2083,O
lipids,2083,O
",",2083,O
adducts,2083,O
proteins,2083,O
at,2083,O
exposed,2083,O
Cys,2083,B-CHEMICAL
",",2083,O
His,2083,B-CHEMICAL
",",2083,O
or,2083,O
Lys,2083,B-CHEMICAL
residues,2083,O
.,2083,O
Here,2084,O
",",2084,O
we,2084,O
demonstrate,2084,O
that,2084,O
peptidyl-prolyl,2084,B-GENE-Y
cis/trans-isomerase,2084,I-GENE-Y
A1,2084,I-GENE-Y
(,2084,O
Pin1,2084,B-GENE-Y
),2084,O
",",2084,O
an,2084,O
enzyme,2084,O
that,2084,O
catalyzes,2084,O
the,2084,O
conversion,2084,O
of,2084,O
the,2084,O
peptide,2084,O
bond,2084,O
of,2084,O
pSer/pThr-Pro,2084,B-CHEMICAL
moieties,2084,O
in,2084,O
signaling,2084,O
proteins,2084,O
from,2084,O
cis,2084,O
to,2084,O
trans,2084,O
",",2084,O
is,2084,O
highly,2084,O
susceptible,2084,O
to,2084,O
HNE,2084,B-CHEMICAL
modification,2084,O
.,2084,O
Incubation,2085,O
of,2085,O
purified,2085,O
Pin1,2085,B-GENE-Y
with,2085,O
HNE,2085,B-CHEMICAL
followed,2085,O
by,2085,O
MALDI-TOF/TOF,2085,O
mass,2085,O
spectrometry,2085,O
resulted,2085,O
in,2085,O
detection,2085,O
of,2085,O
Michael,2085,O
adducts,2085,O
at,2085,O
the,2085,O
active,2085,O
site,2085,O
residues,2085,O
His-157,2085,B-CHEMICAL
and,2085,O
Cys-113,2085,B-CHEMICAL
.,2085,O
Time,2086,O
and,2086,O
concentration,2086,O
dependencies,2086,O
indicate,2086,O
that,2086,O
Cys-113,2086,B-CHEMICAL
is,2086,O
the,2086,O
primary,2086,O
site,2086,O
of,2086,O
HNE,2086,B-CHEMICAL
modification,2086,O
.,2086,O
Pin1,2087,B-GENE-Y
was,2087,O
adducted,2087,O
in,2087,O
MDA-MB-231,2087,O
breast,2087,O
cancer,2087,O
cells,2087,O
treated,2087,O
with,2087,O
8-alkynyl-HNE,2087,B-CHEMICAL
as,2087,O
judged,2087,O
by,2087,O
click,2087,O
chemistry,2087,O
conjugation,2087,O
with,2087,O
biotin,2087,B-CHEMICAL
followed,2087,O
by,2087,O
streptavidin-based,2087,O
pulldown,2087,O
and,2087,O
Western,2087,O
blotting,2087,O
with,2087,O
anti-Pin1,2087,O
antibody,2087,O
.,2087,O
Furthermore,2088,O
",",2088,O
orbitrap,2088,O
MS,2088,O
data,2088,O
support,2088,O
the,2088,O
adduction,2088,O
of,2088,O
Cys-113,2088,B-CHEMICAL
in,2088,O
the,2088,O
Pin1,2088,B-GENE-Y
active,2088,O
site,2088,O
upon,2088,O
HNE,2088,B-CHEMICAL
treatment,2088,O
of,2088,O
MDA-MB-231,2088,O
cells,2088,O
.,2088,O
siRNA,2089,O
knockdown,2089,O
of,2089,O
Pin1,2089,B-GENE-Y
in,2089,O
MDA-MB-231,2089,O
cells,2089,O
partially,2089,O
protected,2089,O
the,2089,O
cells,2089,O
from,2089,O
HNE-induced,2089,B-CHEMICAL
toxicity,2089,O
.,2089,O
Recent,2090,O
studies,2090,O
indicate,2090,O
that,2090,O
Pin1,2090,B-GENE-Y
is,2090,O
an,2090,O
important,2090,O
molecular,2090,O
target,2090,O
for,2090,O
the,2090,O
chemopreventive,2090,O
effects,2090,O
of,2090,O
green,2090,O
tea,2090,O
polyphenols,2090,B-CHEMICAL
.,2090,O
The,2091,O
present,2091,O
study,2091,O
establishes,2091,O
that,2091,O
it,2091,O
is,2091,O
also,2091,O
a,2091,O
target,2091,O
for,2091,O
electrophilic,2091,O
modification,2091,O
by,2091,O
products,2091,O
of,2091,O
lipid,2091,O
peroxidation,2091,O
.,2091,O
Withdrawal,2092,O
from,2092,O
free-choice,2092,O
ethanol,2092,B-CHEMICAL
consumption,2092,O
results,2092,O
in,2092,O
increased,2092,O
packing,2092,O
density,2092,O
of,2092,O
glutamine,2092,B-GENE-Y
synthetase-immunoreactive,2092,O
astrocytes,2092,O
in,2092,O
the,2092,O
prelimbic,2092,O
cortex,2092,O
of,2092,O
alcohol-preferring,2092,B-CHEMICAL
rats,2092,O
.,2092,O
Excess,2093,O
activation,2093,O
of,2093,O
glutamatergic,2093,O
neurotransmission,2093,O
in,2093,O
the,2093,O
cerebral,2093,O
cortex,2093,O
following,2093,O
ethanol,2093,B-CHEMICAL
withdrawal,2093,O
is,2093,O
considered,2093,O
to,2093,O
contribute,2093,O
to,2093,O
significant,2093,O
behavioural,2093,O
disturbances,2093,O
",",2093,O
and,2093,O
to,2093,O
alcohol,2093,B-CHEMICAL
craving,2093,O
.,2093,O
Astrocytes,2094,O
may,2094,O
play,2094,O
a,2094,O
role,2094,O
in,2094,O
these,2094,O
manifestations,2094,O
because,2094,O
astrocytes,2094,O
are,2094,O
essential,2094,O
in,2094,O
the,2094,O
regulation,2094,O
of,2094,O
released,2094,O
glutamate,2094,B-CHEMICAL
and,2094,O
its,2094,O
conversion,2094,O
to,2094,O
glutamine,2094,B-CHEMICAL
through,2094,O
the,2094,O
enzyme,2094,O
glutamine,2094,B-GENE-Y
synthetase,2094,I-GENE-Y
(,2094,O
GS,2094,B-GENE-Y
),2094,O
.,2094,O
However,2095,O
",",2095,O
it,2095,O
is,2095,O
unclear,2095,O
if,2095,O
withdrawal,2095,O
from,2095,O
free-choice,2095,O
ethanol,2095,B-CHEMICAL
drinking,2095,O
causes,2095,O
changes,2095,O
in,2095,O
the,2095,O
numbers,2095,O
of,2095,O
astrocytes,2095,O
expressing,2095,O
GS,2095,B-GENE-Y
or,2095,O
the,2095,O
cytoskeletal,2095,O
protein,2095,O
of,2095,O
astrocytes,2095,O
glial,2095,B-GENE-Y
fibrillary,2095,I-GENE-Y
acidic,2095,I-GENE-Y
protein,2095,I-GENE-Y
(,2095,O
GFAP,2095,B-GENE-Y
),2095,O
.,2095,O
Alcohol-preferring,2096,B-CHEMICAL
(,2096,O
P,2096,O
),2096,O
rats,2096,O
exposed,2096,O
to,2096,O
free-choice,2096,O
ethanol,2096,B-CHEMICAL
drinking,2096,O
were,2096,O
either,2096,O
maintained,2096,O
without,2096,O
forced,2096,O
interruption,2096,O
of,2096,O
ethanol,2096,B-CHEMICAL
drinking,2096,O
",",2096,O
subjected,2096,O
to,2096,O
a,2096,O
3-day,2096,O
withdrawal,2096,O
period,2096,O
at,2096,O
the,2096,O
end,2096,O
of,2096,O
2,2096,O
months,2096,O
",",2096,O
or,2096,O
subjected,2096,O
to,2096,O
three,2096,O
3-day,2096,O
withdrawal,2096,O
periods,2096,O
along,2096,O
6,2096,O
months,2096,O
.,2096,O
At,2097,O
2,2097,O
months,2097,O
",",2097,O
P,2097,O
rats,2097,O
were,2097,O
also,2097,O
compared,2097,O
with,2097,O
alcohol-naive,2097,B-CHEMICAL
alcohol,2097,B-CHEMICAL
non-preferring,2097,O
rats,2097,O
(,2097,O
NP,2097,O
),2097,O
rats,2097,O
.,2097,O
Packing,2098,O
density,2098,O
of,2098,O
GS,2098,B-GENE-Y
and,2098,O
GFAP-immunoreactive,2098,B-GENE-Y
(,2098,O
IR,2098,O
),2098,O
astrocytes,2098,O
was,2098,O
measured,2098,O
in,2098,O
sections,2098,O
from,2098,O
the,2098,O
prelimbic,2098,O
cortex,2098,O
(,2098,O
PLC,2098,O
),2098,O
using,2098,O
the,2098,O
optical,2098,O
disector,2098,O
probe,2098,O
.,2098,O
An,2099,O
alcohol,2099,B-CHEMICAL
deprivation,2099,O
effect,2099,O
was,2099,O
observed,2099,O
in,2099,O
P,2099,O
rats,2099,O
with,2099,O
withdrawals,2099,O
during,2099,O
a,2099,O
6-month,2099,O
ethanol,2099,O
drinking,2099,O
period,2099,O
.,2099,O
Ethanol,2100,B-CHEMICAL
withdrawal,2100,O
significantly,2100,O
increased,2100,O
the,2100,O
packing,2100,O
density,2100,O
of,2100,O
GS-,2100,B-GENE-Y
and,2100,O
GFAP-IR,2100,B-GENE-Y
astrocytes,2100,O
in,2100,O
the,2100,O
PLC,2100,O
of,2100,O
P,2100,O
rats,2100,O
as,2100,O
compared,2100,O
with,2100,O
P,2100,O
rats,2100,O
with,2100,O
continuous,2100,O
access,2100,O
to,2100,O
ethanol,2100,O
.,2100,O
In,2101,O
addition,2101,O
",",2101,O
there,2101,O
was,2101,O
a,2101,O
positive,2101,O
correlation,2101,O
between,2101,O
the,2101,O
pre-withdrawal,2101,O
ethanol,2101,B-CHEMICAL
consumption,2101,O
and,2101,O
the,2101,O
packing,2101,O
density,2101,O
of,2101,O
GS-IR,2101,B-GENE-Y
astrocytes,2101,O
.,2101,O
The,2102,O
present,2102,O
results,2102,O
suggest,2102,O
the,2102,O
involvement,2102,O
of,2102,O
astrocytes,2102,O
in,2102,O
the,2102,O
regulation,2102,O
of,2102,O
the,2102,O
glutamatergic,2102,O
activation,2102,O
associated,2102,O
with,2102,O
withdrawal,2102,O
from,2102,O
free-choice,2102,O
ethanol,2102,B-CHEMICAL
consumption,2102,O
and,2102,O
point,2102,O
to,2102,O
differential,2102,O
adaptations,2102,O
of,2102,O
GS,2102,B-GENE-Y
and,2102,O
GFAP,2102,B-GENE-Y
to,2102,O
prolonged,2102,O
alcohol,2102,B-CHEMICAL
drinking,2102,O
in,2102,O
the,2102,O
PLC,2102,O
of,2102,O
P,2102,O
rats,2102,O
.,2102,O
Fetal,2103,O
PGC-1α,2103,B-GENE-Y
overexpression,2103,O
programs,2103,O
adult,2103,O
pancreatic,2103,O
β-cell,2103,O
dysfunction,2103,O
.,2103,O
Adult,2104,O
β-cell,2104,O
dysfunction,2104,O
",",2104,O
a,2104,O
hallmark,2104,O
of,2104,O
type,2104,O
2,2104,O
diabetes,2104,O
",",2104,O
can,2104,O
be,2104,O
programmed,2104,O
by,2104,O
adverse,2104,O
fetal,2104,O
environment,2104,O
.,2104,O
We,2105,O
have,2105,O
shown,2105,O
that,2105,O
fetal,2105,O
glucocorticoids,2105,O
(,2105,O
GCs,2105,O
),2105,O
participate,2105,O
in,2105,O
this,2105,O
programming,2105,O
through,2105,O
inhibition,2105,O
of,2105,O
β-cell,2105,O
development,2105,O
.,2105,O
Here,2106,O
we,2106,O
have,2106,O
investigated,2106,O
the,2106,O
molecular,2106,O
mechanisms,2106,O
underlying,2106,O
this,2106,O
regulation,2106,O
.,2106,O
We,2107,O
showed,2107,O
that,2107,O
GCs,2107,O
stimulate,2107,O
the,2107,O
expression,2107,O
of,2107,O
peroxisome,2107,B-GENE-Y
proliferator-activated,2107,I-GENE-Y
