words,sentence_id,labels
were,1524,O
responsible,1524,O
for,1524,O
the,1524,O
absence,1524,O
of,1524,O
HPRT,1524,O
in,1524,O
this,1524,O
patient,1524,O
..,1524,O
Pelizaeus-Merzbacher,1525,B-SpecificDisease
disease,1525,I-SpecificDisease
:,1525,O
an,1525,O
X-linked,1525,B-DiseaseClass
neurologic,1525,I-DiseaseClass
disorder,1525,I-DiseaseClass
of,1525,I-DiseaseClass
myelin,1525,I-DiseaseClass
metabolism,1525,I-DiseaseClass
with,1525,O
a,1525,O
novel,1525,O
mutation,1525,O
in,1525,O
the,1525,O
gene,1525,O
encoding,1525,O
proteolipid,1525,O
protein,1525,O
.,1525,O
The,1526,O
nosology,1526,O
of,1526,O
the,1526,O
inborn,1526,B-DiseaseClass
errors,1526,I-DiseaseClass
of,1526,I-DiseaseClass
myelin,1526,I-DiseaseClass
metabolism,1526,I-DiseaseClass
has,1526,O
been,1526,O
stymied,1526,O
by,1526,O
the,1526,O
lack,1526,O
of,1526,O
molecular,1526,O
genetic,1526,O
analysis,1526,O
.,1526,O
Historically,1527,O
",",1527,O
Pelizaeus-Merzbacher,1527,B-SpecificDisease
disease,1527,I-SpecificDisease
has,1527,O
encompassed,1527,O
a,1527,O
host,1527,O
of,1527,O
neurologic,1527,B-DiseaseClass
disorders,1527,I-DiseaseClass
that,1527,O
present,1527,O
with,1527,O
a,1527,O
deficit,1527,B-DiseaseClass
of,1527,I-DiseaseClass
myelin,1527,I-DiseaseClass
",",1527,O
the,1527,O
membrane,1527,O
elaborated,1527,O
by,1527,O
glial,1527,O
cells,1527,O
that,1527,O
encircles,1527,O
and,1527,O
successively,1527,O
enwraps,1527,O
axons,1527,O
.,1527,O
We,1528,O
describe,1528,O
here,1528,O
a,1528,O
Pelizaeus-Merzbacher,1528,B-Modifier
pedigree,1528,O
of,1528,O
the,1528,O
classical,1528,O
type,1528,O
",",1528,O
with,1528,O
X-linked,1528,O
inheritance,1528,O
",",1528,O
a,1528,O
typical,1528,O
clinical,1528,O
progression,1528,O
",",1528,O
and,1528,O
a,1528,O
pathologic,1528,O
loss,1528,O
of,1528,O
myelinating,1528,O
cells,1528,O
and,1528,O
myelin,1528,O
in,1528,O
the,1528,O
central,1528,O
nervous,1528,O
system,1528,O
.,1528,O
To,1529,O
discriminate,1529,O
variants,1529,O
of,1529,O
Pelizaeus-Merzbacher,1529,B-SpecificDisease
disease,1529,I-SpecificDisease
",",1529,O
a,1529,O
set,1529,O
of,1529,O
oligonucleotide,1529,O
primers,1529,O
was,1529,O
constructed,1529,O
to,1529,O
polymerase-chain-reaction,1529,O
(,1529,O
PCR,1529,O
),1529,O
amplify,1529,O
and,1529,O
sequence,1529,O
the,1529,O
gene,1529,O
encoding,1529,O
proteolipid,1529,O
protein,1529,O
(,1529,O
PLP,1529,O
),1529,O
",",1529,O
a,1529,O
structural,1529,O
protein,1529,O
that,1529,O
comprises,1529,O
half,1529,O
of,1529,O
the,1529,O
protein,1529,O
of,1529,O
the,1529,O
myelin,1529,O
sheath,1529,O
.,1529,O
The,1530,O
PLP,1530,O
gene,1530,O
in,1530,O
one,1530,O
of,1530,O
two,1530,O
affected,1530,O
males,1530,O
and,1530,O
the,1530,O
carrier,1530,O
mother,1530,O
of,1530,O
this,1530,O
family,1530,O
exhibited,1530,O
a,1530,O
single,1530,O
base,1530,O
difference,1530,O
in,1530,O
the,1530,O
more,1530,O
than,1530,O
2,1530,O
kb,1530,O
of,1530,O
the,1530,O
PLP,1530,O
gene,1530,O
sequenced,1530,O
",",1530,O
a,1530,O
C,1530,O
--,1530,O
--,1530,O
T,1530,O
transition,1530,O
that,1530,O
would,1530,O
create,1530,O
a,1530,O
serine,1530,O
substitution,1530,O
for,1530,O
proline,1530,O
at,1530,O
the,1530,O
carboxy,1530,O
end,1530,O
of,1530,O
the,1530,O
protein,1530,O
.,1530,O
Our,1531,O
results,1531,O
delineate,1531,O
the,1531,O
clinical,1531,O
features,1531,O
of,1531,O
Pelizaeus-Merzbacher,1531,B-SpecificDisease
disease,1531,I-SpecificDisease
",",1531,O
define,1531,O
the,1531,O
possible,1531,O
molecular,1531,O
pathology,1531,O
of,1531,O
this,1531,O
dysmyelinating,1531,B-DiseaseClass
disorder,1531,I-DiseaseClass
",",1531,O
and,1531,O
address,1531,O
the,1531,O
molecular,1531,O
classification,1531,O
of,1531,O
inborn,1531,B-DiseaseClass
errors,1531,I-DiseaseClass
of,1531,I-DiseaseClass
myelin,1531,I-DiseaseClass
metabolism,1531,I-DiseaseClass
.,1531,O
Patients,1532,O
with,1532,O
the,1532,O
classical,1532,O
form,1532,O
(,1532,O
type,1532,O
I,1532,O
),1532,O
and,1532,O
the,1532,O
more,1532,O
severely,1532,O
affected,1532,O
",",1532,O
connatal,1532,O
variant,1532,O
of,1532,O
Pelizaeus-Merzbacher,1532,B-SpecificDisease
disease,1532,I-SpecificDisease
(,1532,I-SpecificDisease
type,1532,I-SpecificDisease
II,1532,I-SpecificDisease
),1532,I-SpecificDisease
would,1532,O
be,1532,O
predicted,1532,O
to,1532,O
display,1532,O
mutation,1532,O
at,1532,O
the,1532,O
PLP,1532,O
locus,1532,O
.,1532,O
The,1533,O
other,1533,O
variants,1533,O
(,1533,O
types,1533,O
III-VI,1533,O
),1533,O
",",1533,O
which,1533,O
have,1533,O
sometimes,1533,O
been,1533,O
categorized,1533,O
as,1533,O
Pelizaeus-Merzbacher,1533,B-SpecificDisease
disease,1533,I-SpecificDisease
",",1533,O
may,1533,O
represent,1533,O
mutations,1533,O
in,1533,O
genes,1533,O
encoding,1533,O
other,1533,O
structural,1533,O
myelin,1533,O
proteins,1533,O
or,1533,O
proteins,1533,O
critical,1533,O
to,1533,O
myelination,1533,O
..,1533,O
Molecular,1534,O
basis,1534,O
of,1534,O
human,1534,O
von,1534,B-SpecificDisease
Willebrand,1534,I-SpecificDisease
disease,1534,I-SpecificDisease
:,1534,O
analysis,1534,O
of,1534,O
platelet,1534,O
von,1534,B-Modifier
Willebrand,1534,I-Modifier
factor,1534,O
mRNA,1534,O
.,1534,O
von,1535,B-SpecificDisease
Willebrand,1535,I-SpecificDisease
disease,1535,I-SpecificDisease
(,1535,O
vWD,1535,B-SpecificDisease
),1535,O
",",1535,O
the,1535,O
most,1535,O
common,1535,O
inherited,1535,B-DiseaseClass
bleeding,1535,I-DiseaseClass
disorder,1535,I-DiseaseClass
in,1535,O
humans,1535,O
",",1535,O
can,1535,O
result,1535,O
from,1535,O
either,1535,O
a,1535,O
quantitative,1535,O
or,1535,O
a,1535,O
qualitative,1535,O
defect,1535,O
in,1535,O
the,1535,O
adhesive,1535,O
glycoprotein,1535,O
",",1535,O
von,1535,B-Modifier
Willebrand,1535,I-Modifier
factor,1535,O
(,1535,O
vWF,1535,O
),1535,O
.,1535,O
Molecular,1536,O
studies,1536,O
of,1536,O
vWD,1536,B-SpecificDisease
have,1536,O
been,1536,O
limited,1536,O
by,1536,O
the,1536,O
large,1536,O
size,1536,O
of,1536,O
the,1536,O
vWF,1536,O
gene,1536,O
and,1536,O
difficulty,1536,O
in,1536,O
obtaining,1536,O
the,1536,O
vWF,1536,O
mRNA,1536,O
from,1536,O
patients,1536,O
.,1536,O
By,1537,O
use,1537,O
of,1537,O
an,1537,O
adaptation,1537,O
of,1537,O
the,1537,O
polymerase,1537,O
chain,1537,O
reaction,1537,O
",",1537,O
vWF,1537,O
mRNA,1537,O
was,1537,O
amplified,1537,O
and,1537,O
sequenced,1537,O
from,1537,O
peripheral,1537,O
blood,1537,O
platelets,1537,O
.,1537,O
A,1538,O
silent,1538,O
vWF,1538,O
allele,1538,O
was,1538,O
identified,1538,O
",",1538,O
resulting,1538,O
from,1538,O
a,1538,O
cis,1538,O
defect,1538,O
in,1538,O
vWF,1538,O
mRNA,1538,O
transcription,1538,O
or,1538,O
processing,1538,O
.,1538,O
In,1539,O
two,1539,O
type,1539,B-Modifier
IIA,1539,I-Modifier
vWD,1539,I-Modifier
patients,1539,O
",",1539,O
two,1539,O
different,1539,O
but,1539,O
adjacent,1539,O
missense,1539,O
mutations,1539,O
were,1539,O
identified,1539,O
",",1539,O
the,1539,O
locations,1539,O
of,1539,O
which,1539,O
may,1539,O
identify,1539,O
an,1539,O
important,1539,O
vWF,1539,O
functional,1539,O
domain,1539,O
.,1539,O
Expression,1540,O
in,1540,O
heterologous,1540,O
cells,1540,O
of,1540,O
recombinant,1540,O
vWF,1540,O
containing,1540,O
one,1540,O
of,1540,O
these,1540,O
latter,1540,O
mutations,1540,O
reproduced,1540,O
the,1540,O
characteristic,1540,O
structural,1540,O
abnormality,1540,O
seen,1540,O
in,1540,O
type,1540,B-Modifier
IIA,1540,I-Modifier
vWD,1540,I-Modifier
plasma,1540,O
..,1540,O
Familial,1541,B-SpecificDisease
deficiency,1541,I-SpecificDisease
of,1541,I-SpecificDisease
the,1541,I-SpecificDisease
seventh,1541,I-SpecificDisease
component,1541,I-SpecificDisease
of,1541,I-SpecificDisease
complement,1541,I-SpecificDisease
associated,1541,O
with,1541,O
recurrent,1541,O
meningococcal,1541,B-SpecificDisease
infections,1541,I-SpecificDisease
.,1541,O
We,1542,O
describe,1542,O
an,1542,O
11-year-old,1542,O
girl,1542,O
suffering,1542,O
from,1542,O
recurrent,1542,B-SpecificDisease
meningitis,1542,I-SpecificDisease
with,1542,O
a,1542,O
complete,1542,O
absence,1542,B-SpecificDisease
of,1542,I-SpecificDisease
the,1542,I-SpecificDisease
seventh,1542,I-SpecificDisease
component,1542,I-SpecificDisease
of,1542,I-SpecificDisease
complement,1542,O
(,1542,O
C7,1542,O
),1542,O
.,1542,O
Diagnosis,1543,O
was,1543,O
established,1543,O
by,1543,O
haemolytic,1543,O
titration,1543,O
and,1543,O
western,1543,O
blotting,1543,O
.,1543,O
The,1544,O
patients,1544,O
serum,1544,O
lacked,1544,O
the,1544,O
85,1544,O
kDa,1544,O
C7,1544,O
chain,1544,O
.,1544,O
Haemolytic,1545,O
activity,1545,O
of,1545,O
serum,1545,O
was,1545,O
reconstituted,1545,O
with,1545,O
either,1545,O
pooled,1545,O
normal,1545,O
human,1545,O
serum,1545,O
or,1545,O
with,1545,O
purified,1545,O
C7,1545,O
.,1545,O
The,1546,O
relatives,1546,O
(,1546,O
parents,1546,O
and,1546,O
one,1546,O
sister,1546,O
),1546,O
had,1546,O
half-normal,1546,O
levels,1546,O
of,1546,O
both,1546,O
immunochemically,1546,O
and,1546,O
functionally,1546,O
determined,1546,O
C7,1546,O
",",1546,O
indicating,1546,O
a,1546,O
heterozygous,1546,O
state,1546,O
for,1546,O
C7,1546,B-SpecificDisease
deficiency,1546,I-SpecificDisease
..,1546,O
Translocation,1547,O
t,1547,O
(,1547,O
5,1547,O
;,1547,O
11,1547,O
),1547,O
(,1547,O
q13.1,1547,O
;,1547,O
p13,1547,O
),1547,O
associated,1547,O
with,1547,O
familial,1547,O
isolated,1547,B-SpecificDisease
aniridia,1547,I-SpecificDisease
.,1547,O
A,1548,O
father,1548,O
and,1548,O
daughter,1548,O
with,1548,O
isolated,1548,B-SpecificDisease
aniridia,1548,I-SpecificDisease
were,1548,O
observed,1548,O
to,1548,O
have,1548,O
an,1548,O
apparently,1548,O
balanced,1548,O
",",1548,O
reciprocal,1548,O
translocation,1548,O
involving,1548,O
chromosomes,1548,O
5,1548,O
and,1548,O
11,1548,O
[,1548,O
t,1548,O
(,1548,O
5,1548,O
;,1548,O
11,1548,O
),1548,O
(,1548,O
q13,1548,O
.,1548,O
1,1549,O
;,1549,O
p13,1549,O
),1549,O
],1549,O
.,1549,O
No,1550,O
other,1550,O
clinical,1550,O
characteristics,1550,O
often,1550,O
associated,1550,O
with,1550,O
the,1550,O
deletion,1550,O
of,1550,O
11p13,1550,O
were,1550,O
observed,1550,O
in,1550,O
this,1550,O
family,1550,O
.,1550,O
This,1551,O
finding,1551,O
",",1551,O
in,1551,O
association,1551,O
with,1551,O
3,1551,O
other,1551,O
instances,1551,O
of,1551,O
single,1551,O
breaks,1551,O
at,1551,O
11p13,1551,O
and,1551,O
aniridia,1551,B-SpecificDisease
",",1551,O
supports,1551,O
the,1551,O
assignment,1551,O
of,1551,O
AN2,1551,O
to,1551,O
11p13,1551,O
.,1551,O
Homozygous,1552,B-SpecificDisease
hypobetalipoproteinemia,1552,I-SpecificDisease
:,1552,O
a,1552,O
disease,1552,O
distinct,1552,O
from,1552,O
abetalipoproproteinemia,1552,B-SpecificDisease
at,1552,O
the,1552,O
molecular,1552,O
level,1552,O
.,1552,O
apoB,1553,O
DNA,1553,O
",",1553,O
RNA,1553,O
",",1553,O
and,1553,O
protein,1553,O
from,1553,O
two,1553,O
patients,1553,O
with,1553,O
homozygous,1553,B-SpecificDisease
hypobetalipoproteinemia,1553,I-SpecificDisease
(,1553,O
HBL,1553,B-SpecificDisease
),1553,O
were,1553,O
evaluated,1553,O
and,1553,O
compared,1553,O
with,1553,O
normal,1553,O
individuals,1553,O
.,1553,O
Southern,1554,O
blot,1554,O
analysis,1554,O
with,1554,O
10,1554,O
different,1554,O
cDNA,1554,O
probes,1554,O
revealed,1554,O
a,1554,O
normal,1554,O
gene,1554,O
without,1554,O
major,1554,O
insertions,1554,O
",",1554,O
deletions,1554,O
",",1554,O
or,1554,O
rearrangements,1554,O
.,1554,O
Northern,1555,O
and,1555,O
slot,1555,O
blot,1555,O
analyses,1555,O
of,1555,O
total,1555,O
liver,1555,O
mRNA,1555,O
from,1555,O
HBL,1555,B-Modifier
patients,1555,O
documented,1555,O
a,1555,O
normal,1555,O
size,1555,O
apoB,1555,O
mRNA,1555,O
that,1555,O
was,1555,O
present,1555,O
in,1555,O
greatly,1555,O
reduced,1555,O
quantities,1555,O
.,1555,O
ApoB,1556,O
protein,1556,O
was,1556,O
detected,1556,O
within,1556,O
HBL,1556,B-Modifier
hepatocytes,1556,O
utilizing,1556,O
immunohistochemical,1556,O
techniques,1556,O
;,1556,O
however,1556,O
",",1556,O
it,1556,O
was,1556,O
markedly,1556,O
reduced,1556,O
in,1556,O
quantity,1556,O
when,1556,O
compared,1556,O
with,1556,O
control,1556,O
samples,1556,O
.,1556,O
No,1557,O
apoB,1557,O
was,1557,O
detectable,1557,O
in,1557,O
the,1557,O
plasma,1557,O
of,1557,O
HBL,1557,B-Modifier
individuals,1557,O
with,1557,O
an,1557,O
ELISA,1557,O
assay,1557,O
.,1557,O
These,1558,O
data,1558,O
are,1558,O
most,1558,O
consistent,1558,O
with,1558,O
a,1558,O
mutation,1558,O
in,1558,O
the,1558,O
coding,1558,O
portion,1558,O
of,1558,O
the,1558,O
apoB,1558,O
gene,1558,O
in,1558,O
HBL,1558,B-Modifier
patients,1558,O
",",1558,O
leading,1558,O
to,1558,O
an,1558,O
abnormal,1558,O
apoB,1558,O
protein,1558,O
and,1558,O
apoB,1558,O
mRNA,1558,O
instability,1558,O
.,1558,O
These,1559,O
results,1559,O
are,1559,O
distinct,1559,O
from,1559,O
those,1559,O
previously,1559,O
noted,1559,O
in,1559,O
abetalipoproteinemia,1559,B-SpecificDisease
",",1559,O
which,1559,O
was,1559,O
characterized,1559,O
by,1559,O
an,1559,O
elevated,1559,O
level,1559,O
of,1559,O
hepatic,1559,O
apoB,1559,O
mRNA,1559,O
and,1559,O
accumulation,1559,O
of,1559,O
intracellular,1559,O
hepatic,1559,O
apoB,1559,O
protein,1559,O
..,1559,O
Spontaneous,1560,O
reversion,1560,O
of,1560,O
novel,1560,O
Lesch-Nyhan,1560,B-Modifier
mutation,1560,O
by,1560,O
HPRT,1560,O
gene,1560,O
rearrangement,1560,O
.,1560,O
Molecular,1561,O
analysis,1561,O
of,1561,O
an,1561,O
unusual,1561,O
patient,1561,O
with,1561,O
the,1561,O
Lesch-Nyhan,1561,B-SpecificDisease
syndrome,1561,I-SpecificDisease
has,1561,O
suggested,1561,O
that,1561,O
the,1561,O
mutation,1561,O
is,1561,O
due,1561,O
to,1561,O
a,1561,O
partial,1561,O
HPRT,1561,O
gene,1561,O
duplication,1561,O
.,1561,O
We,1562,O
now,1562,O
report,1562,O
the,1562,O
cloning,1562,O
and,1562,O
sequencing,1562,O
of,1562,O
the,1562,O
mutant,1562,O
HPRT,1562,O
cDNA,1562,O
which,1562,O
shows,1562,O
the,1562,O
precise,1562,O
duplication,1562,O
of,1562,O
exons,1562,O
2,1562,O
and,1562,O
3,1562,O
.,1562,O
This,1563,O
mutation,1563,O
is,1563,O
the,1563,O
result,1563,O
of,1563,O
an,1563,O
internal,1563,O
duplication,1563,O
of,1563,O
16-20,1563,O
kilobases,1563,O
of,1563,O
the,1563,O
gene,1563,O
.,1563,O
The,1564,O
structure,1564,O
of,1564,O
the,1564,O
mutant,1564,O
gene,1564,O
suggests,1564,O
that,1564,O
the,1564,O
duplication,1564,O
was,1564,O
not,1564,O
generated,1564,O
by,1564,O
a,1564,O
single,1564,O
unequal,1564,O
crossing-over,1564,O
event,1564,O
between,1564,O
two,1564,O
normal,1564,O
HPRT,1564,O
alleles,1564,O
.,1564,O
Growth,1565,O
of,1565,O
Epstein-Barr,1565,B-Modifier
virus-transformed,1565,O
lymphoblasts,1565,O
from,1565,O
this,1565,O
patient,1565,O
in,1565,O
selective,1565,O
medium,1565,O
has,1565,O
permitted,1565,O
isolation,1565,O
of,1565,O
spontaneous,1565,O
HPRT,1565,O
+,1565,O
revertants,1565,O
of,1565,O
this,1565,O
mutation,1565,O
.,1565,O
The,1566,O
reversion,1566,O
event,1566,O
involves,1566,O
a,1566,O
second,1566,O
major,1566,O
HPRT,1566,O
gene,1566,O
rearrangement,1566,O
where,1566,O
most,1566,O
or,1566,O
all,1566,O
of,1566,O
the,1566,O
duplicated,1566,O
portion,1566,O
of,1566,O
the,1566,O
mutant,1566,O
gene,1566,O
is,1566,O
deleted,1566,O
.,1566,O
The,1567,O
original,1567,O
mutation,1567,O
therefore,1567,O
has,1567,O
the,1567,O
potential,1567,O
for,1567,O
spontaneous,1567,O
somatic,1567,O
reversion,1567,O
.,1567,O
This,1568,O
may,1568,O
explain,1568,O
the,1568,O
relatively,1568,O
mild,1568,O
symptoms,1568,O
of,1568,O
the,1568,O
Lesch-Nyhan,1568,B-SpecificDisease
syndrome,1568,I-SpecificDisease
exhibited,1568,O
by,1568,O
this,1568,O
patient,1568,O
..,1568,O
Complex,1569,B-SpecificDisease
glycerol,1569,I-SpecificDisease
kinase,1569,I-SpecificDisease
deficiency,1569,I-SpecificDisease
:,1569,O
molecular-genetic,1569,O
",",1569,O
cytogenetic,1569,O
",",1569,O
and,1569,O
clinical,1569,O
studies,1569,O
of,1569,O
five,1569,O
Japanese,1569,O
patients,1569,O
.,1569,O
Five,1570,O
male,1570,O
Japanese,1570,O
patients,1570,O
with,1570,O
complex,1570,B-SpecificDisease
glycerol,1570,I-SpecificDisease
kinase,1570,I-SpecificDisease
deficiency,1570,I-SpecificDisease
(,1570,O
CGKD,1570,B-SpecificDisease
),1570,O
and,1570,O
their,1570,O
relatives,1570,O
were,1570,O
studied,1570,O
clinically,1570,O
",",1570,O
cytogenetically,1570,O
",",1570,O
and,1570,O
molecular-genetically,1570,O
.,1570,O
All,1571,O
patients,1571,O
had,1571,O
muscular,1571,B-DiseaseClass
dystrophy,1571,I-DiseaseClass
or,1571,O
muscle,1571,B-DiseaseClass
weakness,1571,I-DiseaseClass
",",1571,O
mental,1571,B-DiseaseClass
retardation,1571,I-DiseaseClass
",",1571,O
congenital,1571,B-SpecificDisease
adrenal,1571,I-SpecificDisease
hypoplasia,1571,I-SpecificDisease
",",1571,O
and,1571,O
glycerol,1571,B-DiseaseClass
kinase,1571,I-DiseaseClass
deficiency,1571,I-DiseaseClass
.,1571,O
High-resolution,1572,O
GTG-banded,1572,O
chromosomes,1572,O
showed,1572,O
a,1572,O
microdeletion,1572,O
in,1572,O
the,1572,O
Xp21,1572,O
region,1572,O
in,1572,O
all,1572,O
four,1572,O
patients,1572,O
examined,1572,O
and,1572,O
in,1572,O
all,1572,O
five,1572,O
mothers,1572,O
.,1572,O
Southern,1573,O
hybridizations,1573,O
",",1573,O
after,1573,O
digestions,1573,O
by,1573,O
restriction,1573,O
endonucleases,1573,O
",",1573,O
with,1573,O
various,1573,O
cloned,1573,O
DNAs,1573,O
(,1573,O
D2,1573,O
",",1573,O
99-6,1573,O
",",1573,O
B24,1573,O
",",1573,O
C7,1573,O
",",1573,O
L1-4,1573,O
",",1573,O
cDMD13-14,1573,O
",",1573,O
J66-HI,1573,O
",",1573,O
P20,1573,O
",",1573,O
J-Bir,1573,O
",",1573,O
ERT87-30,1573,O
",",1573,O
ERT87-15,1573,O
",",1573,O
ERT87-8,1573,O
",",1573,O
ERT87-1,1573,O
",",1573,O
XJ-1,1573,O
.,1573,O
1,1574,O
",",1574,O
754,1574,O
",",1574,O
cx5,1574,O
.,1574,O
7,1575,O
",",1575,O
and,1575,O
OTC-1,1575,O
),1575,O
that,1575,O
are,1575,O
located,1575,O
around,1575,O
Xp21,1575,O
also,1575,O
showed,1575,O
a,1575,O
deletion,1575,O
in,1575,O
the,1575,O
genome,1575,O
of,1575,O
all,1575,O
patients,1575,O
and,1575,O
mothers,1575,O
.,1575,O
Although,1576,O
the,1576,O
deletion,1576,O
differed,1576,O
in,1576,O
size,1576,O
among,1576,O
patients,1576,O
",",1576,O
a,1576,O
segment,1576,O
commonly,1576,O
absent,1576,O
was,1576,O
located,1576,O
between,1576,O
the,1576,O
genomic,1576,O
sequences,1576,O
corresponding,1576,O
to,1576,O
L1-4,1576,O
and,1576,O
cDMD13-14,1576,O
.,1576,O
This,1577,O
finding,1577,O
indicated,1577,O
that,1577,O
the,1577,O
gene,1577,O
coding,1577,O
for,1577,O
glycerol,1577,O
kinase,1577,O
(,1577,O
GK,1577,O
),1577,O
is,1577,O
located,1577,O
within,1577,O
this,1577,O
segment,1577,O
.,1577,O
A,1578,O
comparison,1578,O
of,1578,O
the,1578,O
clinical,1578,O
manifestations,1578,O
of,1578,O
the,1578,O
present,1578,O
five,1578,O
patients,1578,O
and,1578,O
reported,1578,O
CGKD,1578,B-Modifier
or,1578,O
Duchenne,1578,B-Modifier
muscular,1578,I-Modifier
dystrophy,1578,I-Modifier
(,1578,O
DMD,1578,B-Modifier
),1578,O
patients,1578,O
with,1578,O
DNA,1578,O
deletion,1578,O
suggests,1578,O
the,1578,O
existence,1578,O
of,1578,O
a,1578,O
certain,1578,O
gene,1578,O
responsible,1578,O
for,1578,O
gonadotropin,1578,B-SpecificDisease
deficiency,1578,I-SpecificDisease
(,1578,O
GTD,1578,B-SpecificDisease
),1578,O
.,1578,O
The,1579,O
result,1579,O
of,1579,O
the,1579,O
present,1579,O
study,1579,O
and,1579,O
results,1579,O
of,1579,O
previous,1579,O
studies,1579,O
suggest,1579,O
that,1579,O
genes,1579,O
for,1579,O
ornithine,1579,O
transcarbamylase,1579,O
(,1579,O
OTC,1579,O
),1579,O
",",1579,O
DMD,1579,B-SpecificDisease
",",1579,O
and,1579,O
GK,1579,O
and,1579,O
putative,1579,O
genes,1579,O
responsible,1579,O
for,1579,O
congenital,1579,B-SpecificDisease
adrenal,1579,I-SpecificDisease
hypoplasia,1579,I-SpecificDisease
(,1579,O
AHC,1579,B-SpecificDisease
),1579,O
and,1579,O
GTD,1579,B-SpecificDisease
are,1579,O
arranged,1579,O
from,1579,O
telomere,1579,O
to,1579,O
centromere,1579,O
as,1579,O
pter,1579,O
--,1579,O
GTD,1579,O
--,1579,O
AHC,1579,O
--,1579,O
GK,1579,O
--,1579,O
DMD,1579,O
--,1579,O
OTC,1579,O
--,1579,O
cen,1579,O
Genetically,1580,O
determined,1580,O
low,1580,O
C4,1580,O
:,1580,O
a,1580,O
predisposing,1580,O
factor,1580,O
to,1580,O
autoimmune,1580,B-SpecificDisease
chronic,1580,I-SpecificDisease
active,1580,I-SpecificDisease
hepatitis,1580,I-SpecificDisease
.,1580,O
Of,1581,O
26,1581,O
patients,1581,O
with,1581,O
autoimmune,1581,B-SpecificDisease
chronic,1581,I-SpecificDisease
active,1581,I-SpecificDisease
hepatitis,1581,I-SpecificDisease
(,1581,O
CAH,1581,B-SpecificDisease
),1581,O
starting,1581,O
in,1581,O
childhood,1581,O
18,1581,O
(,1581,O
69,1581,O
%,1581,O
),1581,O
had,1581,O
low,1581,O
C4,1581,O
and,1581,O
5,1581,O
(,1581,O
19,1581,O
%,1581,O
),1581,O
had,1581,O
low,1581,O
C3,1581,O
serum,1581,O
levels,1581,O
.,1581,O
Impaired,1582,O
hepatic,1582,O
synthesis,1582,O
and,1582,O
immune-consumption,1582,O
were,1582,O
unlikely,1582,O
since,1582,O
transferrin,1582,O
levels,1582,O
were,1582,O
normal,1582,O
in,1582,O
all,1582,O
patients,1582,O
",",1582,O
albumin,1582,O
levels,1582,O
were,1582,O
persistently,1582,O
low,1582,O
in,1582,O
only,1582,O
3,1582,O
",",1582,O
and,1582,O
only,1582,O
3,1582,O
had,1582,O
raised,1582,O
levels,1582,O
of,1582,O
activation,1582,O
fragment,1582,O
C3d,1582,O
.,1582,O
C4d,1583,O
was,1583,O
normal,1583,O
in,1583,O
all,1583,O
patients,1583,O
studied,1583,O
.,1583,O
In,1584,O
the,1584,O
families,1584,O
of,1584,O
12,1584,O
probands,1584,O
with,1584,O
low,1584,O
C4,1584,O
",",1584,O
7,1584,O
parents,1584,O
had,1584,O
low,1584,O
C4,1584,O
and,1584,O
2,1584,O
had,1584,O
levels,1584,O
which,1584,O
were,1584,O
at,1584,O
the,1584,O
lower,1584,O
limit,1584,O
of,1584,O
normal,1584,O
.,1584,O
5,1585,O
of,1585,O
10,1585,O
siblings,1585,O
from,1585,O
5,1585,O
families,1585,O
had,1585,O
low,1585,O
C4,1585,O
.,1585,O
These,1586,O
results,1586,O
suggest,1586,O
that,1586,O
low,1586,O
C4,1586,O
levels,1586,O
in,1586,O
CAH,1586,B-SpecificDisease
are,1586,O
genetically,1586,O
determined,1586,O
.,1586,O
C4,1587,O
phenotyping,1587,O
in,1587,O
20,1587,O
patients,1587,O
and,1587,O
in,1587,O
26,1587,O
parents,1587,O
showed,1587,O
that,1587,O
90,1587,O
%,1587,O
and,1587,O
81,1587,O
%,1587,O
",",1587,O
respectively,1587,O
",",1587,O
had,1587,O
null,1587,O
allotypes,1587,O
at,1587,O
either,1587,O
the,1587,O
C4A,1587,O
or,1587,O
C4B,1587,O
locus,1587,O
compared,1587,O
with,1587,O
59,1587,O
%,1587,O
in,1587,O
controls,1587,O
",",1587,O
indicating,1587,O
that,1587,O
defective,1587,O
expression,1587,O
of,1587,O
structural,1587,O
genes,1587,O
may,1587,O
contribute,1587,O
to,1587,O
the,1587,O
observed,1587,O
C4,1587,B-SpecificDisease
deficiency,1587,I-SpecificDisease
..,1587,O
An,1588,O
amino-acid,1588,O
substitution,1588,O
involved,1588,O
in,1588,O
phenylketonuria,1588,B-SpecificDisease
is,1588,O
in,1588,O
linkage,1588,O
disequilibrium,1588,O
with,1588,O
DNA,1588,O
haplotype,1588,O
2,1588,O
.,1588,O
Phenylketonuria,1589,B-SpecificDisease
(,1589,O
PKU,1589,B-SpecificDisease
),1589,O
is,1589,O
an,1589,O
autosomal,1589,B-DiseaseClass
recessive,1589,I-DiseaseClass
human,1589,I-DiseaseClass
genetic,1589,I-DiseaseClass
disorder,1589,I-DiseaseClass
caused,1589,O
by,1589,O
a,1589,O
deficiency,1589,B-SpecificDisease
of,1589,I-SpecificDisease
hepatic,1589,I-SpecificDisease
phenylalanine,1589,I-SpecificDisease
hydroxylase,1589,I-SpecificDisease
(,1589,O
PAH,1589,O
",",1589,O
phenylalanine,1589,O
4-monooxygenase,1589,O
",",1589,O
EC,1589,O
1,1589,O
.,1589,O
14,1590,O
.,1590,O
16,1591,O
.,1591,O
1,1592,O
