words,sentence_id,labels
a,966,O
schizophrenic,966,B-Disease
patient,966,O
is,966,O
reported,966,O
to,966,O
illustrate,966,O
massive,966,O
rhabdomyolysis,966,B-Disease
and,966,O
subsequent,966,O
acute,966,B-Disease
renal,966,I-Disease
failure,966,I-Disease
following,966,O
molindone,966,B-Chemical
administration,966,O
.,966,O
Physicians,967,O
who,967,O
prescribe,967,O
molindone,967,B-Chemical
should,967,O
be,967,O
aware,967,O
of,967,O
this,967,O
reaction,967,O
.,967,O
Compression,968,O
neuropathy,968,O
of,968,O
the,968,O
radial,968,O
nerve,968,O
due,968,O
to,968,O
pentazocine-induced,968,B-Chemical
fibrous,968,B-Disease
myopathy,968,I-Disease
.,968,O
Fibrous,969,B-Disease
myopathy,969,I-Disease
is,969,O
a,969,O
common,969,O
",",969,O
well-known,969,O
side,969,O
effect,969,O
of,969,O
repeated,969,O
pentazocine,969,B-Chemical
injection,969,O
.,969,O
However,970,O
",",970,O
compression,970,B-Disease
neuropathy,970,I-Disease
due,970,O
to,970,O
fibrotic,970,O
muscle,970,O
affected,970,O
by,970,O
pentazocine-induced,970,B-Chemical
myopathy,970,B-Disease
has,970,O
not,970,O
previously,970,O
been,970,O
reported,970,O
.,970,O
In,971,O
a,971,O
37-year-old,971,O
woman,971,O
with,971,O
documented,971,O
pentazocine-induced,971,B-Chemical
fibrous,971,B-Disease
myopathy,971,I-Disease
of,971,O
triceps,971,O
and,971,O
deltoid,971,O
muscles,971,O
bilaterally,971,O
and,971,O
a,971,O
three-week,971,O
history,971,O
of,971,O
right,971,O
wrist,971,O
drop,971,O
",",971,O
electrodiagnostic,971,O
examination,971,O
showed,971,O
a,971,O
severe,971,O
but,971,O
partial,971,O
lesion,971,O
of,971,O
the,971,O
right,971,O
radial,971,O
nerve,971,O
distal,971,O
to,971,O
the,971,O
branches,971,O
to,971,O
the,971,O
triceps,971,O
",",971,O
in,971,O
addition,971,O
to,971,O
the,971,O
fibrous,971,B-Disease
myopathy,971,I-Disease
.,971,O
Surgery,972,O
revealed,972,O
the,972,O
right,972,O
radial,972,O
nerve,972,O
to,972,O
be,972,O
severely,972,O
compressed,972,O
by,972,O
the,972,O
densely,972,O
fibrotic,972,O
lateral,972,O
head,972,O
of,972,O
the,972,O
triceps,972,O
.,972,O
Decompression,973,O
and,973,O
neurolysis,973,O
were,973,O
performed,973,O
with,973,O
good,973,O
subsequent,973,O
recovery,973,O
of,973,O
function,973,O
.,973,O
Recurrent,974,O
reversible,974,O
acute,974,B-Disease
renal,974,I-Disease
failure,974,I-Disease
from,974,O
amphotericin,974,B-Chemical
.,974,O
A,975,O
patient,975,O
with,975,O
cryptogenic,975,O
cirrhosis,975,B-Disease
and,975,O
disseminated,975,O
sporotrichosis,975,B-Disease
developed,975,O
acute,975,B-Disease
renal,975,I-Disease
failure,975,I-Disease
immediately,975,O
following,975,O
the,975,O
administration,975,O
of,975,O
amphotericin,975,B-Chemical
B,975,I-Chemical
on,975,O
four,975,O
separate,975,O
occasions,975,O
.,975,O
The,976,O
abruptness,976,O
of,976,O
the,976,O
renal,976,B-Disease
failure,976,I-Disease
and,976,O
its,976,O
reversibility,976,O
within,976,O
days,976,O
suggests,976,O
that,976,O
there,976,O
was,976,O
a,976,O
functional,976,O
component,976,O
to,976,O
the,976,O
renal,976,B-Disease
dysfunction,976,I-Disease
.,976,O
We,977,O
propose,977,O
that,977,O
amphotericin,977,B-Chemical
",",977,O
in,977,O
the,977,O
setting,977,O
of,977,O
reduced,977,O
effective,977,O
arterial,977,O
volume,977,O
",",977,O
may,977,O
activate,977,O
tubuloglomerular,977,O
feedback,977,O
",",977,O
thereby,977,O
contributing,977,O
to,977,O
acute,977,B-Disease
renal,977,I-Disease
failure,977,I-Disease
.,977,O
Cerebral,978,B-Disease
infarction,978,I-Disease
with,978,O
a,978,O
single,978,O
oral,978,O
dose,978,O
of,978,O
phenylpropanolamine,978,B-Chemical
.,978,O
Phenylpropanolamine,979,B-Chemical
(,979,O
PPA,979,B-Chemical
),979,O
",",979,O
a,979,O
synthetic,979,O
sympathomimetic,979,O
that,979,O
is,979,O
structurally,979,O
similar,979,O
to,979,O
amphetamine,979,B-Chemical
",",979,O
is,979,O
available,979,O
over,979,O
the,979,O
counter,979,O
in,979,O
anorectics,979,O
",",979,O
nasal,979,O
congestants,979,O
",",979,O
and,979,O
cold,979,O
preparations,979,O
.,979,O
Its,980,O
prolonged,980,O
use,980,O
or,980,O
overuse,980,O
has,980,O
been,980,O
associated,980,O
with,980,O
seizures,980,B-Disease
",",980,O
intracerebral,980,B-Disease
hemorrhage,980,I-Disease
",",980,O
neuropsychiatric,980,B-Disease
symptoms,980,I-Disease
",",980,O
and,980,O
nonhemorrhagic,980,O
cerebral,980,B-Disease
infarction,980,I-Disease
.,980,O
We,981,O
report,981,O
the,981,O
case,981,O
of,981,O
a,981,O
young,981,O
woman,981,O
who,981,O
suffered,981,O
a,981,O
cerebral,981,B-Disease
infarction,981,I-Disease
after,981,O
taking,981,O
a,981,O
single,981,O
oral,981,O
dose,981,O
of,981,O
PPA,981,B-Chemical
.,981,O
Remission,982,O
induction,982,O
of,982,O
meningeal,982,B-Disease
leukemia,982,I-Disease
with,982,O
high-dose,982,O
intravenous,982,O
methotrexate,982,B-Chemical
.,982,O
Twenty,983,O
children,983,O
with,983,O
acute,983,B-Disease
lymphoblastic,983,I-Disease
leukemia,983,I-Disease
who,983,O
developed,983,O
meningeal,983,B-Disease
disease,983,I-Disease
were,983,O
treated,983,O
with,983,O
a,983,O
high-dose,983,O
intravenous,983,O
methotrexate,983,B-Chemical
regimen,983,O
that,983,O
was,983,O
designed,983,O
to,983,O
achieve,983,O
and,983,O
maintain,983,O
CSF,983,O
methotrexate,983,B-Chemical
concentrations,983,O
of,983,O
10,983,O
(,983,O
-5,983,O
),983,O
mol/L,983,O
without,983,O
the,983,O
need,983,O
for,983,O
concomitant,983,O
intrathecal,983,O
dosing,983,O
.,983,O
The,984,O
methotrexate,984,B-Chemical
was,984,O
administered,984,O
as,984,O
a,984,O
loading,984,O
dose,984,O
of,984,O
"6,000",984,O
mg/m2,984,O
for,984,O
a,984,O
period,984,O
of,984,O
one,984,O
hour,984,O
followed,984,O
by,984,O
an,984,O
infusion,984,O
of,984,O
"1,200",984,O
mg/m2/h,984,O
for,984,O
23,984,O
hours,984,O
.,984,O
Leucovorin,985,B-Chemical
rescue,985,O
was,985,O
initiated,985,O
12,985,O
hours,985,O
after,985,O
the,985,O
end,985,O
of,985,O
the,985,O
infusion,985,O
with,985,O
a,985,O
loading,985,O
dose,985,O
of,985,O
200,985,O
mg/m2,985,O
followed,985,O
by,985,O
12,985,O
mg/m2,985,O
every,985,O
three,985,O
hours,985,O
for,985,O
six,985,O
doses,985,O
and,985,O
then,985,O
every,985,O
six,985,O
hours,985,O
until,985,O
the,985,O
plasma,985,O
methotrexate,985,B-Chemical
level,985,O
decreased,985,O
to,985,O
less,985,O
than,985,O
1,985,O
X,985,O
10,985,O
(,985,O
-7,985,O
),985,O
mol/L,985,O
.,985,O
The,986,O
mean,986,O
steady-state,986,O
plasma,986,O
and,986,O
CSF,986,O
methotrexate,986,B-Chemical
concentrations,986,O
achieved,986,O
were,986,O
1.1,986,O
X,986,O
10,986,O
(,986,O
-3,986,O
),986,O
mol/L,986,O
and,986,O
3.6,986,O
X,986,O
10,986,O
(,986,O
-5,986,O
),986,O
mol/L,986,O
",",986,O
respectively,986,O
.,986,O
All,987,O
20,987,O
patients,987,O
responded,987,O
to,987,O
this,987,O
regimen,987,O
",",987,O
16/20,987,O
(,987,O
80,987,O
%,987,O
),987,O
achieved,987,O
a,987,O
complete,987,O
remission,987,O
",",987,O
and,987,O
20,987,O
%,987,O
obtained,987,O
a,987,O
partial,987,O
remission,987,O
.,987,O
The,988,O
most,988,O
common,988,O
toxicities,988,B-Disease
encountered,988,O
were,988,O
transient,988,O
serum,988,O
transaminase,988,O
and,988,O
bilirubin,988,B-Chemical
elevations,988,O
",",988,O
neutropenia,988,B-Disease
",",988,O
and,988,O
mucositis,988,B-Disease
.,988,O
One,989,O
patient,989,O
had,989,O
focal,989,O
seizures,989,B-Disease
and,989,O
transient,989,B-Disease
hemiparesis,989,I-Disease
but,989,O
recovered,989,O
completely,989,O
.,989,O
High-dose,990,O
intravenous,990,O
methotrexate,990,B-Chemical
is,990,O
an,990,O
effective,990,O
treatment,990,O
for,990,O
the,990,O
induction,990,O
of,990,O
remission,990,O
after,990,O
meningeal,990,O
relapse,990,O
in,990,O
acute,990,B-Disease
lymphoblastic,990,I-Disease
leukemia,990,I-Disease
.,990,O
Interaction,991,O
of,991,O
cyclosporin,991,B-Chemical
A,991,I-Chemical
with,991,O
antineoplastic,991,O
agents,991,O
.,991,O
A,992,O
synergistic,992,O
effect,992,O
of,992,O
etoposide,992,B-Chemical
and,992,O
cyclosporin,992,B-Chemical
A,992,I-Chemical
was,992,O
observed,992,O
in,992,O
a,992,O
patient,992,O
with,992,O
acute,992,B-Disease
T-lymphocytic,992,I-Disease
leukemia,992,I-Disease
in,992,O
relapse,992,O
.,992,O
The,993,O
concomitant,993,O
administration,993,O
of,993,O
etoposide,993,B-Chemical
and,993,O
cyclosporin,993,B-Chemical
A,993,I-Chemical
resulted,993,O
in,993,O
eradication,993,O
of,993,O
hitherto,993,O
refractory,993,O
leukemic,993,B-Disease
infiltration,993,I-Disease
of,993,O
bone,993,O
marrow,993,O
.,993,O
Severe,994,O
side,994,O
effects,994,O
in,994,O
terms,994,O
of,994,O
mental,994,O
confusion,994,B-Disease
and,994,O
progressive,994,O
hyperbilirubinemia,994,B-Disease
",",994,O
however,994,O
",",994,O
point,994,O
to,994,O
an,994,O
enhancement,994,O
not,994,O
only,994,O
of,994,O
antineoplastic,994,O
effects,994,O
but,994,O
also,994,O
of,994,O
toxicity,994,B-Disease
in,994,O
normal,994,O
tissues,994,O
.,994,O
This,995,O
report,995,O
demonstrates,995,O
for,995,O
the,995,O
first,995,O
time,995,O
that,995,O
the,995,O
pharmacodynamic,995,O
properties,995,O
of,995,O
cyclosporin,995,B-Chemical
A,995,I-Chemical
may,995,O
not,995,O
be,995,O
confined,995,O
strictly,995,O
to,995,O
suppression,995,O
of,995,O
normal,995,O
T-cell,995,O
functions,995,O
.,995,O
Incidence,996,O
of,996,O
neoplasms,996,B-Disease
in,996,O
patients,996,O
with,996,O
rheumatoid,996,B-Disease
arthritis,996,I-Disease
exposed,996,O
to,996,O
different,996,O
treatment,996,O
regimens,996,O
.,996,O
Immunosuppressive,997,O
drugs,997,O
have,997,O
been,997,O
used,997,O
during,997,O
the,997,O
last,997,O
30,997,O
years,997,O
in,997,O
treatment,997,O
of,997,O
patients,997,O
with,997,O
severe,997,O
rheumatoid,997,B-Disease
arthritis,997,I-Disease
.,997,O
The,998,O
drugs,998,O
commonly,998,O
used,998,O
are,998,O
cyclophosphamide,998,B-Chemical
and,998,O
chlorambucil,998,B-Chemical
(,998,O
alkylating,998,B-Chemical
agents,998,I-Chemical
),998,O
",",998,O
azathioprine,998,B-Chemical
(,998,O
purine,998,B-Chemical
analogue,998,O
),998,O
",",998,O
and,998,O
methotrexate,998,B-Chemical
(,998,O
folic,998,B-Chemical
acid,998,I-Chemical
analogue,998,O
),998,O
.,998,O
There,999,O
is,999,O
evidence,999,O
that,999,O
all,999,O
four,999,O
immunosuppressive,999,O
drugs,999,O
can,999,O
reduce,999,O
synovitis,999,B-Disease
",",999,O
but,999,O
disease,999,O
activity,999,O
almost,999,O
always,999,O
recurs,999,O
after,999,O
therapy,999,O
is,999,O
stopped,999,O
.,999,O
Since,1000,O
adverse,1000,O
reactions,1000,O
are,1000,O
frequent,1000,O
",",1000,O
less,1000,O
than,1000,O
50,1000,O
percent,1000,O
of,1000,O
patients,1000,O
are,1000,O
able,1000,O
to,1000,O
continue,1000,O
a,1000,O
particular,1000,O
drug,1000,O
for,1000,O
more,1000,O
than,1000,O
one,1000,O
year,1000,O
.,1000,O
Since,1001,O
it,1001,O
takes,1001,O
three,1001,O
to,1001,O
12,1001,O
months,1001,O
to,1001,O
achieve,1001,O
maximal,1001,O
effects,1001,O
",",1001,O
those,1001,O
patients,1001,O
who,1001,O
are,1001,O
unable,1001,O
to,1001,O
continue,1001,O
the,1001,O
drug,1001,O
receive,1001,O
little,1001,O
benefit,1001,O
from,1001,O
it,1001,O
.,1001,O
Patients,1002,O
treated,1002,O
with,1002,O
alkylating,1002,B-Chemical
agents,1002,I-Chemical
have,1002,O
an,1002,O
increased,1002,O
risk,1002,O
of,1002,O
development,1002,O
of,1002,O
acute,1002,B-Disease
nonlymphocytic,1002,I-Disease
leukemia,1002,I-Disease
",",1002,O
and,1002,O
both,1002,O
alkylating,1002,B-Chemical
agents,1002,I-Chemical
and,1002,O
azathioprine,1002,B-Chemical
are,1002,O
associated,1002,O
with,1002,O
the,1002,O
development,1002,O
of,1002,O
non-Hodgkin,1002,B-Disease
's,1002,I-Disease
lymphoma,1002,I-Disease
.,1002,O
Cyclophosphamide,1003,B-Chemical
therapy,1003,O
increases,1003,O
the,1003,O
risk,1003,O
of,1003,O
carcinoma,1003,O
of,1003,O
the,1003,O
bladder,1003,O
.,1003,O
There,1004,O
have,1004,O
been,1004,O
several,1004,O
long-term,1004,O
studies,1004,O
of,1004,O
patients,1004,O
with,1004,O
rheumatoid,1004,B-Disease
arthritis,1004,I-Disease
treated,1004,O
with,1004,O
azathioprine,1004,B-Chemical
and,1004,O
cyclophosphamide,1004,B-Chemical
and,1004,O
the,1004,O
incidence,1004,O
of,1004,O
most,1004,O
of,1004,O
the,1004,O
common,1004,O
cancers,1004,B-Disease
is,1004,O
not,1004,O
increased,1004,O
.,1004,O
Data,1005,O
on,1005,O
the,1005,O
possible,1005,O
increased,1005,O
risk,1005,O
of,1005,O
malignancy,1005,B-Disease
in,1005,O
rheumatoid,1005,B-Disease
arthritis,1005,I-Disease
are,1005,O
still,1005,O
being,1005,O
collected,1005,O
",",1005,O
and,1005,O
until,1005,O
further,1005,O
information,1005,O
is,1005,O
available,1005,O
",",1005,O
the,1005,O
use,1005,O
of,1005,O
immunosuppressive,1005,O
drugs,1005,O
",",1005,O
particularly,1005,O
alkylating,1005,B-Chemical
agents,1005,I-Chemical
",",1005,O
in,1005,O
the,1005,O
treatment,1005,O
of,1005,O
rheumatoid,1005,B-Disease
arthritis,1005,I-Disease
should,1005,O
be,1005,O
reserved,1005,O
for,1005,O
patients,1005,O
with,1005,O
severe,1005,O
progressive,1005,O
disease,1005,O
or,1005,O
life-threatening,1005,O
complications,1005,O
.,1005,O
Warfarin-induced,1006,B-Chemical
iliopsoas,1006,O
hemorrhage,1006,B-Disease
with,1006,O
subsequent,1006,O
femoral,1006,B-Disease
nerve,1006,I-Disease
palsy,1006,I-Disease
.,1006,O
We,1007,O
present,1007,O
the,1007,O
case,1007,O
of,1007,O
a,1007,O
28-year-old,1007,O
man,1007,O
on,1007,O
chronic,1007,O
warfarin,1007,B-Chemical
therapy,1007,O
who,1007,O
sustained,1007,O
a,1007,O
minor,1007,O
muscle,1007,B-Disease
tear,1007,I-Disease
and,1007,O
developed,1007,O
increasing,1007,O
pain,1007,B-Disease
and,1007,O
a,1007,O
flexure,1007,O
contracture,1007,B-Disease
of,1007,O
the,1007,O
right,1007,O
hip,1007,O
.,1007,O
Surgical,1008,O
exploration,1008,O
revealed,1008,O
an,1008,O
iliopsoas,1008,O
hematoma,1008,B-Disease
and,1008,O
femoral,1008,O
nerve,1008,B-Disease
entrapment,1008,I-Disease
",",1008,O
resulting,1008,O
in,1008,O
a,1008,O
femoral,1008,B-Disease
nerve,1008,I-Disease
palsy,1008,I-Disease
and,1008,O
partial,1008,B-Disease
loss,1008,I-Disease
of,1008,I-Disease
quadriceps,1008,I-Disease
functions,1008,I-Disease
.,1008,O
Anticoagulant-induced,1009,O
femoral,1009,B-Disease
nerve,1009,I-Disease
palsy,1009,I-Disease
represents,1009,O
the,1009,O
most,1009,O
common,1009,O
form,1009,O
of,1009,O
warfarin-induced,1009,B-Chemical
peripheral,1009,B-Disease
neuropathy,1009,I-Disease
;,1009,O
it,1009,O
is,1009,O
characterized,1009,O
by,1009,O
severe,1009,O
pain,1009,B-Disease
in,1009,O
the,1009,O
inguinal,1009,O
region,1009,O
",",1009,O
varying,1009,O
degrees,1009,O
of,1009,O
motor,1009,B-Disease
and,1009,I-Disease
sensory,1009,I-Disease
impairment,1009,I-Disease
",",1009,O
and,1009,O
flexure,1009,O
contracture,1009,B-Disease
of,1009,O
the,1009,O
involved,1009,O
extremity,1009,O
.,1009,O
Pneumonitis,1010,O
with,1010,O
pleural,1010,O
and,1010,O
pericardial,1010,O
effusion,1010,O
and,1010,O
neuropathy,1010,B-Disease
during,1010,O
amiodarone,1010,B-Chemical
therapy,1010,O
.,1010,O
A,1011,O
patient,1011,O
with,1011,O
sinuatrial,1011,B-Disease
disease,1011,I-Disease
and,1011,O
implanted,1011,O
pacemaker,1011,O
was,1011,O
treated,1011,O
with,1011,O
amiodarone,1011,B-Chemical
(,1011,O
maximum,1011,O
dose,1011,O
1000,1011,O
mg,1011,O
",",1011,O
maintenance,1011,O
dose,1011,O
800,1011,O
mg,1011,O
daily,1011,O
),1011,O
for,1011,O
10,1011,O
months,1011,O
",",1011,O
for,1011,O
control,1011,O
of,1011,O
supraventricular,1011,B-Disease
tachyarrhythmias,1011,I-Disease
.,1011,O
He,1012,O
developed,1012,O
pneumonitis,1012,B-Disease
",",1012,O
pleural,1012,O
and,1012,O
pericardial,1012,O
effusions,1012,O
",",1012,O
and,1012,O
a,1012,O
predominantly,1012,O
proximal,1012,B-Disease
motor,1012,I-Disease
neuropathy,1012,I-Disease
.,1012,O
Immediate,1013,O
but,1013,O
gradual,1013,O
improvement,1013,O
followed,1013,O
withdrawal,1013,O
of,1013,O
amiodarone,1013,B-Chemical
and,1013,O
treatment,1013,O
with,1013,O
prednisolone,1013,B-Chemical
.,1013,O
Review,1014,O
of,1014,O
this,1014,O
and,1014,O
previously,1014,O
reported,1014,O
cases,1014,O
indicates,1014,O
the,1014,O
need,1014,O
for,1014,O
early,1014,O
diagnosis,1014,O
of,1014,O
amiodarone,1014,B-Chemical
pneumonitis,1014,B-Disease
",",1014,O
immediate,1014,O
withdrawal,1014,O
of,1014,O
amiodarone,1014,B-Chemical
",",1014,O
and,1014,O
prompt,1014,O
but,1014,O
continued,1014,O
steroid,1014,B-Chemical
therapy,1014,O
to,1014,O
ensure,1014,O
full,1014,O
recovery,1014,O
.,1014,O
Amiodarone-induced,1015,B-Chemical
sinoatrial,1015,B-Disease
block,1015,I-Disease
.,1015,O
We,1016,O
observed,1016,O
sinoatrial,1016,B-Disease
block,1016,I-Disease
due,1016,O
to,1016,O
chronic,1016,O
amiodarone,1016,B-Chemical
administration,1016,O
in,1016,O
a,1016,O
5-year-old,1016,O
boy,1016,O
with,1016,O
primary,1016,B-Disease
cardiomyopathy,1016,I-Disease
",",1016,O
Wolff-Parkinson-White,1016,B-Disease
syndrome,1016,I-Disease
and,1016,O
supraventricular,1016,B-Disease
tachycardia,1016,I-Disease
.,1016,O
Reduction,1017,O
in,1017,O
the,1017,O
dosage,1017,O
of,1017,O
amiodarone,1017,B-Chemical
resulted,1017,O
in,1017,O
the,1017,O
disappearance,1017,O
of,1017,O
the,1017,O
sinoatrial,1017,B-Disease
block,1017,I-Disease
and,1017,O
the,1017,O
persistence,1017,O
of,1017,O
asymptomatic,1017,O
sinus,1017,B-Disease
bradycardia,1017,I-Disease
.,1017,O
Desipramine-induced,1018,B-Chemical
delirium,1018,B-Disease
at,1018,O
``,1018,O
subtherapeutic,1018,O
'',1018,O
concentrations,1018,O
:,1018,O
a,1018,O
case,1018,O
report,1018,O
.,1018,O
An,1019,O
elderly,1019,O
patient,1019,O
treated,1019,O
with,1019,O
low,1019,O
dose,1019,O
Desipramine,1019,B-Chemical
developed,1019,O
a,1019,O
delirium,1019,B-Disease
while,1019,O
her,1019,O
plasma,1019,O
level,1019,O
was,1019,O
in,1019,O
the,1019,O
``,1019,O
subtherapeutic,1019,O
'',1019,O
range,1019,O
.,1019,O
Delirium,1020,B-Disease
",",1020,O
which,1020,O
may,1020,O
be,1020,O
induced,1020,O
by,1020,O
tricyclic,1020,O
drug,1020,O
therapy,1020,O
in,1020,O
the,1020,O
elderly,1020,O
",",1020,O
can,1020,O
be,1020,O
caused,1020,O
by,1020,O
tricyclics,1020,O
with,1020,O
low,1020,O
anticholinergic,1020,O
potency,1020,O
.,1020,O
Therapeutic,1021,O
ranges,1021,O
for,1021,O
antidepressants,1021,B-Chemical
that,1021,O
have,1021,O
been,1021,O
derived,1021,O
from,1021,O
general,1021,O
adult,1021,O
population,1021,O
studies,1021,O
may,1021,O
not,1021,O
be,1021,O
appropriate,1021,O
for,1021,O
the,1021,O
elderly,1021,O
.,1021,O
Further,1022,O
studies,1022,O
of,1022,O
specifically,1022,O
elderly,1022,O
patients,1022,O
are,1022,O
now,1022,O
required,1022,O
to,1022,O
establish,1022,O
safer,1022,O
and,1022,O
more,1022,O
appropriate,1022,O
guidelines,1022,O
for,1022,O
drug,1022,O
therapy,1022,O
.,1022,O
Indomethacin-induced,1023,B-Chemical
renal,1023,B-Disease
insufficiency,1023,I-Disease
:,1023,O
recurrence,1023,O
on,1023,O
rechallenge,1023,O
.,1023,O
We,1024,O
have,1024,O
reported,1024,O
a,1024,O
case,1024,O
of,1024,O
acute,1024,O
oliguric,1024,O
renal,1024,B-Disease
failure,1024,I-Disease
with,1024,O
hyperkalemia,1024,B-Disease
in,1024,O
a,1024,O
patient,1024,O
with,1024,O
cirrhosis,1024,B-Disease
",",1024,O
ascites,1024,B-Disease
",",1024,O
and,1024,O
cor,1024,B-Disease
pulmonale,1024,I-Disease
after,1024,O
indomethacin,1024,B-Chemical
therapy,1024,O
.,1024,O
Prompt,1025,O
restoration,1025,O
of,1025,O
renal,1025,O
function,1025,O
followed,1025,O
drug,1025,O
withdrawal,1025,O
",",1025,O
while,1025,O
re-exposure,1025,O
to,1025,O
a,1025,O
single,1025,O
dose,1025,O
of,1025,O
indomethacin,1025,B-Chemical
caused,1025,O
recurrence,1025,O
of,1025,O
acute,1025,O
reversible,1025,O
oliguria,1025,B-Disease
.,1025,O
Our,1026,O
case,1026,O
supports,1026,O
the,1026,O
hypothesis,1026,O
that,1026,O
endogenous,1026,O
renal,1026,O
prostaglandins,1026,B-Chemical
play,1026,O
a,1026,O
role,1026,O
in,1026,O
the,1026,O
maintenance,1026,O
of,1026,O
renal,1026,O
blood,1026,O
flow,1026,O
when,1026,O
circulating,1026,O
plasma,1026,O
volume,1026,O
is,1026,O
diminished,1026,O
.,1026,O
Since,1027,O
nonsteroidal,1027,O
anti-inflammatory,1027,O
agents,1027,O
interfere,1027,O
with,1027,O
this,1027,O
compensatory,1027,O
mechanism,1027,O
and,1027,O
may,1027,O
cause,1027,O
acute,1027,B-Disease
renal,1027,I-Disease
failure,1027,I-Disease
",",1027,O
they,1027,O
should,1027,O
be,1027,O
used,1027,O
with,1027,O
caution,1027,O
in,1027,O
such,1027,O
patients,1027,O
.,1027,O
Treatment,1028,O
of,1028,O
psoriasis,1028,B-Disease
with,1028,O
azathioprine,1028,B-Chemical
.,1028,O
Azathioprine,1029,B-Chemical
treatment,1029,O
benefited,1029,O
19,1029,O
(,1029,O
66,1029,O
%,1029,O
),1029,O
out,1029,O
of,1029,O
29,1029,O
patients,1029,O
suffering,1029,O
from,1029,O
severe,1029,O
psoriasis,1029,B-Disease
.,1029,O
Haematological,1030,O
complications,1030,O
were,1030,O
not,1030,O
troublesome,1030,O
and,1030,O
results,1030,O
of,1030,O
biochemical,1030,O
liver,1030,O
function,1030,O
tests,1030,O
remained,1030,O
normal,1030,O
.,1030,O
Minimal,1031,O
cholestasis,1031,B-Disease
was,1031,O
seen,1031,O
in,1031,O
two,1031,O
cases,1031,O
and,1031,O
portal,1031,O
fibrosis,1031,B-Disease
of,1031,O
a,1031,O
reversible,1031,O
degree,1031,O
in,1031,O
eight,1031,O
.,1031,O
Liver,1032,O
biopsies,1032,O
should,1032,O
be,1032,O
undertaken,1032,O
at,1032,O
regular,1032,O
intervals,1032,O
if,1032,O
azathioprine,1032,B-Chemical
therapy,1032,O
is,1032,O
continued,1032,O
so,1032,O
that,1032,O
structural,1032,O
liver,1032,B-Disease
damage,1032,I-Disease
may,1032,O
be,1032,O
detected,1032,O
at,1032,O
an,1032,O
early,1032,O
and,1032,O
reversible,1032,O
stage,1032,O
.,1032,O
Comparison,1033,O
of,1033,O
the,1033,O
subjective,1033,O
effects,1033,O
and,1033,O
plasma,1033,O
concentrations,1033,O
following,1033,O
oral,1033,O
and,1033,O
i.m,1033,O
.,1033,O
administration,1034,O
of,1034,O
flunitrazepam,1034,B-Chemical
in,1034,O
volunteers,1034,O
.,1034,O
Flunitrazepam,1035,B-Chemical
0.5,1035,O
",",1035,O
1.0,1035,O
or,1035,O
2.0,1035,O
mg,1035,O
was,1035,O
given,1035,O
by,1035,O
the,1035,O
oral,1035,O
or,1035,O
i.m,1035,O
.,1035,O
routes,1036,O
to,1036,O
groups,1036,O
of,1036,O
volunteers,1036,O
and,1036,O
its,1036,O
effects,1036,O
compared,1036,O
.,1036,O
Plasma,1037,O
concentrations,1037,O
of,1037,O
the,1037,O
drug,1037,O
were,1037,O
estimated,1037,O
by,1037,O
gas-liquid,1037,O
chromatography,1037,O
",",1037,O
in,1037,O
a,1037,O
smaller,1037,O
number,1037,O
of,1037,O
the,1037,O
subjects,1037,O
.,1037,O
The,1038,O
most,1038,O
striking,1038,O
effect,1038,O
was,1038,O
sedation,1038,O
which,1038,O
increased,1038,O
with,1038,O
the,1038,O
dose,1038,O
",",1038,O
2,1038,O
mg,1038,O
producing,1038,O
deep,1038,O
sleep,1038,O
although,1038,O
the,1038,O
subjects,1038,O
could,1038,O
still,1038,O
be,1038,O
aroused,1038,O
.,1038,O
The,1039,O
effects,1039,O
of,1039,O
i.m,1039,O
.,1039,O
administration,1040,O
were,1040,O
apparent,1040,O
earlier,1040,O
and,1040,O
sometimes,1040,O
lasted,1040,O
longer,1040,O
than,1040,O
those,1040,O
following,1040,O
oral,1040,O
administration,1040,O
.,1040,O
Dizziness,1041,B-Disease
was,1041,O
less,1041,O
marked,1041,O
than,1041,O
sedation,1041,O
",",1041,O
but,1041,O
increased,1041,O
with,1041,O
the,1041,O
dose,1041,O
.,1041,O
There,1042,O
was,1042,O
pain,1042,B-Disease
on,1042,O
i.m,1042,O
.,1042,O
injection,1043,O
of,1043,O
flunitrazepam,1043,B-Chemical
significantly,1043,O
more,1043,O
often,1043,O
than,1043,O
with,1043,O
isotonic,1043,O
saline,1043,O
.,1043,O
Plasma,1044,O
concentrations,1044,O
varied,1044,O
with,1044,O
dose,1044,O
and,1044,O
route,1044,O
and,1044,O
corresponded,1044,O
qualitatively,1044,O
with,1044,O
the,1044,O
subjective,1044,O
effects,1044,O
.,1044,O
The,1045,O
drug,1045,O
was,1045,O
still,1045,O
present,1045,O
in,1045,O
measurable,1045,O
quantities,1045,O
after,1045,O
24,1045,O
h,1045,O
even,1045,O
with,1045,O
the,1045,O
smallest,1045,O
dose,1045,O
.,1045,O
Possible,1046,O
teratogenicity,1046,O
of,1046,O
sulphasalazine,1046,B-Chemical
.,1046,O
Three,1047,O
infants,1047,O
",",1047,O
born,1047,O
of,1047,O
two,1047,O
mothers,1047,O
with,1047,O
inflammatory,1047,B-Disease
bowel,1047,I-Disease
disease,1047,I-Disease
who,1047,O
received,1047,O
treatment,1047,O
with,1047,O
sulphasalazine,1047,B-Chemical
throughout,1047,O
pregnancy,1047,O
",",1047,O
were,1047,O
found,1047,O
to,1047,O
have,1047,O
major,1047,O
